#framerate:	25.00

#Frame 	 Voronoi density(m^(-2))		velocity(m/s)
01129	0.256	0.207
01130	0.258	0.216
01131	0.258	0.236
01132	0.256	0.245
01133	0.263	0.266
01134	0.263	0.266
01135	0.263	0.319
01136	0.262	0.319
01137	0.260	0.330
01138	0.263	0.350
01139	0.259	0.352
01140	0.294	0.351
01141	0.287	0.359
01142	0.321	0.381
01143	0.280	0.375
01144	0.336	0.382
01145	0.293	0.361
01146	0.346	0.275
01147	0.503	0.267
01148	0.617	0.245
01149	0.636	0.238
01150	0.646	0.225
01151	0.591	0.202
01152	0.610	0.191
01153	0.597	0.165
01154	0.618	0.143
01155	0.527	0.126
01156	0.545	0.103
01157	0.540	0.091
01158	0.570	0.084
01159	0.552	0.058
01160	0.573	0.056
01161	0.552	0.060
01162	0.535	0.083
01163	0.541	0.093
01164	0.513	0.100
01165	0.466	0.112
01166	0.472	0.110
01167	0.397	0.126
01168	0.343	0.129
01169	0.374	0.133
01170	0.313	0.152
01171	0.318	0.180
01172	0.245	0.193
01173	0.241	0.209
01174	0.178	0.222
01175	0.141	0.309
01176	0.132	0.160
01177	0.108	0.177
01178	0.133	0.188
01179	0.134	0.230
01180	0.136	0.259
01181	0.184	0.238
01182	0.189	0.272
01183	0.262	0.281
01184	0.330	0.292
01185	0.387	0.307
01186	0.426	0.307
01187	0.458	0.312
01188	0.459	0.315
01189	0.441	0.330
01190	0.366	0.321
01191	0.312	0.325
01192	0.233	0.310
01193	0.179	0.329
01194	0.107	0.332
01195	0.072	0.351
01196	0.046	0.378
01197	0.037	0.393
01198	0.035	0.188
01199	0.036	0.188
