#framerate (fps):	10.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00215	 46	 -0.3400	 0.2800	 0.0000	 5.2682	 0.2163	(((-3685.411471, 5324.812968), (-201.882845, 3173.221757), (-60.408432, 2837.220026), (-201.829268, 2140.994371), (-3658.954638, -341.045362), (-4000.000000, 0.000000), (-4323.529653, 0.000685), (-5854.838710, 4338.709677), (-3685.411471, 5324.812968)))	(((-3159.524145, 5000.000207), (-4399.999087, 5000.000415), (-3685.411471, 5324.812968), (-3159.524145, 5000.000207)))
00215	 14	 -0.2000	 1.0900	 0.0000	 4.7417	 0.0707	(((-3929.448276, 13103.103448), (-1030.790960, 13955.649718), (670.299728, 12296.049046), (-344.444444, 8744.444444), (-2945.853527, 8357.000539), (-4516.597832, 9800.387197), (-3929.448276, 13103.103448)))	(((-3929.448276, 13103.103448), (-1030.790960, 13955.649718), (670.299728, 12296.049046), (-344.444444, 8744.444444), (-2945.853527, 8357.000539), (-4516.597832, 9800.387197), (-3929.448276, 13103.103448)))
00215	 28	 -0.1300	 0.6200	 0.0000	 5.9027	 0.0900	(((-3685.411471, 5324.812968), (-2945.853527, 8357.000539), (-344.444444, 8744.444444), (978.260870, 7421.739130), (-201.882845, 3173.221757), (-3685.411471, 5324.812968)))	(((305.555384, 4999.999381), (-3159.523323, 4999.999700), (-3685.411471, 5324.812968), (-2945.853527, 8357.000539), (-344.444444, 8744.444444), (978.260870, 7421.739130), (305.555384, 4999.999381)))
00215	 25	 0.2000	 1.5000	 0.0000	 0.5395	 0.0721	(((8001.798561, 63634.892086), (6363.447433, 16668.826406), (3311.218837, 12395.706371), (670.299728, 12296.049046), (-1030.790960, 13955.649718), (8001.798561, 63634.892086)))	(((-840.907485, 15000.000000), (5000.000000, 15000.000000), (4999.999518, 14759.999325), (3311.218837, 12395.706371), (670.299728, 12296.049046), (-1030.790960, 13955.649718), (-840.907485, 15000.000000)))
00215	 12	 0.2200	 0.9700	 0.0000	 5.1527	 0.0825	(((-344.444444, 8744.444444), (670.299728, 12296.049046), (3311.218837, 12395.706371), (4968.417047, 9513.622527), (3426.542456, 7476.145388), (978.260870, 7421.739130), (-344.444444, 8744.444444)))	(((-344.444444, 8744.444444), (670.299728, 12296.049046), (3311.218837, 12395.706371), (4968.417047, 9513.622527), (3426.542456, 7476.145388), (978.260870, 7421.739130), (-344.444444, 8744.444444)))
00215	 37	 0.2300	 0.5200	 0.0000	 6.0873	 0.1000	(((978.260870, 7421.739130), (3426.542456, 7476.145388), (5068.623677, 3998.796920), (4892.965517, 3774.344828), (-60.408432, 2837.220026), (-201.882845, 3173.221757), (978.260870, 7421.739130)))	(((4595.833387, 4999.999887), (305.555547, 4999.999970), (978.260870, 7421.739130), (3426.542456, 7476.145388), (4595.833387, 4999.999887)))
00215	 27	 0.5900	 0.6900	 0.0000	 5.4192	 0.0583	(((3426.542456, 7476.145388), (4968.417047, 9513.622527), (7407.182320, 9370.165746), (8482.075472, 7399.528302), (6658.052434, 4298.689139), (5068.623677, 3998.796920), (3426.542456, 7476.145388)))	(((5000.000602, 9511.764670), (5000.000000, 5000.000000), (4595.833213, 5000.000255), (3426.542456, 7476.145388), (4968.417047, 9513.622527), (5000.000602, 9511.764670)))
00215	 10	 0.6200	 1.2000	 0.0000	 4.0548	 0.0640	(((3311.218837, 12395.706371), (6363.447433, 16668.826406), (9185.294118, 12070.261438), (7407.182320, 9370.165746), (4968.417047, 9513.622527), (3311.218837, 12395.706371)))	(((5000.000523, 14760.000732), (5000.000017, 9511.764705), (4968.417047, 9513.622527), (3311.218837, 12395.706371), (5000.000523, 14760.000732)))
00216	 9	 -0.6500	 1.1600	 0.0000	 4.5770	 0.1217	(((-7123.730684, 15166.777042), (-3920.162749, 13055.334539), (-4516.597832, 9700.387197), (-7624.418605, 8940.697674), (-9426.086957, 11943.478261), (-7123.730684, 15166.777042)))	(((-4999.999971, 13767.045436), (-3920.162749, 13055.334539), (-4516.597832, 9700.387197), (-5000.000383, 9582.222129), (-4999.999971, 13767.045436)))
00216	 31	 -0.5400	 0.7100	 0.0000	 5.2997	 0.1044	(((-7624.418605, 8940.697674), (-4516.597832, 9700.387197), (-2945.853527, 8257.000539), (-3687.515684, 5216.185696), (-5710.248447, 4250.790514), (-6135.407725, 4359.012876), (-8137.209302, 7695.348837), (-7624.418605, 8940.697674)))	(((-5000.000059, 9582.222208), (-4516.597832, 9700.387197), (-2945.853527, 8257.000539), (-3687.515684, 5216.185696), (-4140.477913, 4999.999178), (-5000.000000, 5000.000000), (-5000.000059, 9582.222208)))
00216	 5	 -0.3600	 1.6000	 0.0000	 0.0544	 0.0854	(((-3920.162749, 13055.334539), (-7123.730684, 15166.777042), (-23851.376515, 100000.000000), (11254.560897, 100000.000000), (8015.249267, 64865.395894), (-1080.523256, 13929.069767), (-3920.162749, 13055.334539)))	(((-4999.993353, 13767.041074), (-5000.000000, 15000.000000), (-889.285764, 15000.000000), (-1080.523256, 13929.069767), (-3920.162749, 13055.334539), (-4999.993353, 13767.041074)))
00216	 46	 -0.3300	 0.2700	 0.0000	 5.1375	 0.2608	(((-3687.515684, 5216.185696), (-179.775281, 3152.808989), (-38.086643, 2822.202166), (-277.187500, 1681.875000), (-3520.000334, -479.999666), (-4000.000000, 0.000000), (-4374.285090, -0.001986), (-5710.248447, 4250.790514), (-3687.515684, 5216.185696)))	(((-3320.000073, 5000.000043), (-4140.475804, 5000.000185), (-3687.515684, 5216.185696), (-3320.000073, 5000.000043)))
00216	 14	 -0.2000	 1.0800	 0.0000	 4.6803	 0.0707	(((-3920.162749, 13055.334539), (-1080.523256, 13929.069767), (685.026738, 12247.593583), (-344.444444, 8644.444444), (-2945.853527, 8257.000539), (-4516.597832, 9700.387197), (-3920.162749, 13055.334539)))	(((-3920.162749, 13055.334539), (-1080.523256, 13929.069767), (685.026738, 12247.593583), (-344.444444, 8644.444444), (-2945.853527, 8257.000539), (-4516.597832, 9700.387197), (-3920.162749, 13055.334539)))
00216	 28	 -0.1300	 0.6100	 0.0000	 5.9537	 0.1000	(((-3687.515684, 5216.185696), (-2945.853527, 8257.000539), (-344.444444, 8644.444444), (978.260870, 7321.739130), (-179.775281, 3152.808989), (-3687.515684, 5216.185696)))	(((333.333269, 4999.999768), (-3319.999464, 4999.999685), (-3687.515684, 5216.185696), (-2945.853527, 8257.000539), (-344.444444, 8644.444444), (978.260870, 7321.739130), (333.333269, 4999.999768)))
00216	 25	 0.2000	 1.5000	 0.0000	 0.5261	 0.0781	(((8015.249267, 64865.395894), (6311.633663, 16596.287129), (3273.913043, 12343.478261), (685.026738, 12247.593583), (-1080.523256, 13929.069767), (8015.249267, 64865.395894)))	(((-889.283781, 15000.000000), (5000.000000, 15000.000000), (5000.000630, 14760.000882), (3273.913043, 12343.478261), (685.026738, 12247.593583), (-1080.523256, 13929.069767), (-889.283781, 15000.000000)))
00216	 12	 0.2200	 0.9600	 0.0000	 5.1216	 0.0825	(((-344.444444, 8644.444444), (685.026738, 12247.593583), (3273.913043, 12343.478261), (4971.951220, 9513.414634), (3412.087912, 7375.824176), (978.260870, 7321.739130), (-344.444444, 8644.444444)))	(((-344.444444, 8644.444444), (685.026738, 12247.593583), (3273.913043, 12343.478261), (4971.951220, 9513.414634), (3412.087912, 7375.824176), (978.260870, 7321.739130), (-344.444444, 8644.444444)))
00216	 37	 0.2300	 0.5100	 0.0000	 6.0918	 0.0900	(((978.260870, 7321.739130), (3412.087912, 7375.824176), (5082.608696, 4034.782609), (4742.439863, 3597.422680), (-38.086643, 2822.202166), (-179.775281, 3152.808989), (978.260870, 7321.739130)))	(((4600.000269, 4999.999462), (333.333341, 5000.000028), (978.260870, 7321.739130), (3412.087912, 7375.824176), (4600.000269, 4999.999462)))
00216	 27	 0.5900	 0.6900	 0.0000	 5.4054	 0.0500	(((3412.087912, 7375.824176), (4971.951220, 9513.414634), (7407.182320, 9370.165746), (8517.241379, 7335.057471), (6642.436454, 4299.659020), (5082.608696, 4034.782609), (3412.087912, 7375.824176)))	(((4999.999868, 9511.764714), (5000.000000, 5000.000000), (4599.999959, 5000.000082), (3412.087912, 7375.824176), (4971.951220, 9513.414634), (4999.999868, 9511.764714)))
00216	 10	 0.6200	 1.2000	 0.0000	 4.0882	 0.0566	(((3273.913043, 12343.478261), (6311.633663, 16596.287129), (9169.047619, 12045.590829), (7407.182320, 9370.165746), (4971.951220, 9513.414634), (3273.913043, 12343.478261)))	(((5000.000056, 14760.000078), (4999.999381, 9511.764742), (4971.951220, 9513.414634), (3273.913043, 12343.478261), (5000.000056, 14760.000078)))
00217	 9	 -0.6500	 1.1500	 0.0000	 4.5641	 0.1217	(((-7057.917129, 15023.399926), (-3964.612918, 12984.631241), (-4496.374622, 9566.163142), (-7577.443609, 8762.406015), (-9442.086331, 11870.143885), (-7057.917129, 15023.399926)))	(((-4999.999966, 13667.045432), (-3964.612918, 12984.631241), (-4496.374622, 9566.163142), (-5000.000283, 9434.782535), (-4999.999966, 13667.045432)))
00217	 31	 -0.5300	 0.6900	 0.0000	 5.2911	 0.1044	(((-7577.443609, 8762.406015), (-4496.374622, 9566.163142), (-2948.684211, 8256.578947), (-3597.738693, 5011.306533), (-5511.928934, 4097.715736), (-6229.605669, 4300.831793), (-8025.449438, 7703.483146), (-7577.443609, 8762.406015)))	(((-4999.999618, 9434.782708), (-4496.374622, 9566.163142), (-2948.684211, 8256.578947), (-3597.738693, 5011.306533), (-3621.430153, 4999.999245), (-5000.000000, 5000.000000), (-4999.999618, 9434.782708)))
00217	 5	 -0.3600	 1.5900	 0.0000	 0.0562	 0.0949	(((-3964.612918, 12984.631241), (-7057.917129, 15023.399926), (-22839.266353, 100000.000000), (10658.512542, 100000.000000), (7250.000000, 59950.000000), (-1127.315690, 13874.763705), (-3964.612918, 12984.631241)))	(((-5000.003210, 13667.047570), (-5000.000000, 15000.000000), (-922.725583, 15000.000000), (-1127.315690, 13874.763705), (-3964.612918, 12984.631241), (-5000.003210, 13667.047570)))
00217	 46	 -0.3200	 0.2500	 0.0000	 4.9149	 0.2693	(((-3597.738693, 5011.306533), (-166.554509, 3200.403769), (-7.297297, 2863.513514), (-380.917874, 995.410628), (-3272.664292, -727.335708), (-4000.000000, 0.000000), (-4487.500863, 0.003453), (-5511.928934, 4097.715736), (-3597.738693, 5011.306533)))	(((-3576.318631, 5000.001500), (-3621.425456, 5000.001487), (-3597.738693, 5011.306533), (-3576.318631, 5000.001500)))
00217	 14	 -0.2000	 1.0800	 0.0000	 4.7165	 0.0806	(((-3964.612918, 12984.631241), (-1127.315690, 13874.763705), (711.507402, 12125.639300), (-367.047265, 8641.078067), (-2948.684211, 8256.578947), (-4496.374622, 9566.163142), (-3964.612918, 12984.631241)))	(((-3964.612918, 12984.631241), (-1127.315690, 13874.763705), (711.507402, 12125.639300), (-367.047265, 8641.078067), (-2948.684211, 8256.578947), (-4496.374622, 9566.163142), (-3964.612918, 12984.631241)))
00217	 28	 -0.1300	 0.6100	 0.0000	 5.9878	 0.1000	(((-3597.738693, 5011.306533), (-2948.684211, 8256.578947), (-367.047265, 8641.078067), (964.104193, 7270.775095), (-166.554509, 3200.403769), (-3597.738693, 5011.306533)))	(((333.333260, 4999.999737), (-3576.314974, 4999.999570), (-3597.738693, 5011.306533), (-2948.684211, 8256.578947), (-367.047265, 8641.078067), (964.104193, 7270.775095), (333.333260, 4999.999737)))
00217	 25	 0.1900	 1.4900	 0.0000	 0.5790	 0.0781	(((7250.000000, 59950.000000), (6240.457097, 16539.655172), (3259.677419, 12267.204301), (711.507402, 12125.639300), (-1127.315690, 13874.763705), (7250.000000, 59950.000000)))	(((-922.724836, 15000.000000), (5000.000000, 15000.000000), (5000.001279, 14761.668499), (3259.677419, 12267.204301), (711.507402, 12125.639300), (-1127.315690, 13874.763705), (-922.724836, 15000.000000)))
00217	 12	 0.2200	 0.9500	 0.0000	 5.1876	 0.0854	(((-367.047265, 8641.078067), (711.507402, 12125.639300), (3259.677419, 12267.204301), (4940.041494, 9466.597510), (3436.516854, 7326.966292), (964.104193, 7270.775095), (-367.047265, 8641.078067)))	(((-367.047265, 8641.078067), (711.507402, 12125.639300), (3259.677419, 12267.204301), (4940.041494, 9466.597510), (3436.516854, 7326.966292), (964.104193, 7270.775095), (-367.047265, 8641.078067)))
00217	 37	 0.2300	 0.5100	 0.0000	 6.0898	 0.1100	(((964.104193, 7270.775095), (3436.516854, 7326.966292), (5067.982456, 4064.035088), (4594.689379, 3469.038076), (-7.297297, 2863.513514), (-166.554509, 3200.403769), (964.104193, 7270.775095)))	(((4599.999999, 5000.000002), (333.333230, 4999.999628), (964.104193, 7270.775095), (3436.516854, 7326.966292), (4599.999999, 5000.000002)))
00217	 27	 0.5900	 0.6900	 0.0000	 5.5156	 0.0500	(((3436.516854, 7326.966292), (4940.041494, 9466.597510), (7436.278195, 9316.823308), (8506.993007, 7353.846154), (6556.451613, 4288.709677), (5067.982456, 4064.035088), (3436.516854, 7326.966292)))	(((4999.999607, 9463.000024), (5000.000000, 5000.000000), (4600.000006, 4999.999988), (3436.516854, 7326.966292), (4940.041494, 9466.597510), (4999.999607, 9463.000024)))
00217	 10	 0.6200	 1.1900	 0.0000	 4.0700	 0.0640	(((3259.677419, 12267.204301), (6240.457097, 16539.655172), (9166.769638, 12045.675199), (7436.278195, 9316.823308), (4940.041494, 9466.597510), (3259.677419, 12267.204301)))	(((4999.999913, 14761.666542), (5000.000421, 9462.999975), (4940.041494, 9466.597510), (3259.677419, 12267.204301), (4999.999913, 14761.666542)))
00218	 9	 -0.6500	 1.1300	 0.0000	 4.6136	 0.1204	(((-6979.270947, 14793.307943), (-4000.204638, 12873.465211), (-4458.755760, 9434.331797), (-7615.843023, 8592.441860), (-9407.500000, 11850.000000), (-6979.270947, 14793.307943)))	(((-5000.000036, 13517.777801), (-4000.204638, 12873.465211), (-4458.755760, 9434.331797), (-5000.000609, 9289.999838), (-5000.000036, 13517.777801)))
00218	 31	 -0.5300	 0.6800	 0.0000	 5.3675	 0.1020	(((-7615.843023, 8592.441860), (-4458.755760, 9434.331797), (-2983.613445, 8186.134454), (-3680.235519, 4790.101846), (-5236.801752, 3994.523549), (-6288.888889, 4277.777778), (-8005.612245, 7711.224490), (-7615.843023, 8592.441860)))	(((-5000.000257, 9289.999931), (-4458.755760, 9434.331797), (-2983.613445, 8186.134454), (-3637.179667, 4999.999121), (-5000.000000, 5000.000000), (-5000.000257, 9289.999931)))
00218	 5	 -0.3600	 1.5800	 0.0000	 0.0590	 0.0894	(((-4000.204638, 12873.465211), (-6979.270947, 14793.307943), (-21797.856898, 100000.000000), (10058.940424, 100000.000000), (7340.687023, 65404.198473), (-1106.708005, 13781.228861), (-4000.204638, 12873.465211)))	(((-4999.998191, 13517.776612), (-5000.000000, 15000.000000), (-907.269552, 15000.000000), (-1106.708005, 13781.228861), (-4000.204638, 12873.465211), (-4999.998191, 13517.776612)))
00218	 14	 -0.2000	 1.0700	 0.0000	 4.7602	 0.0806	(((-4458.755760, 9434.331797), (-4000.204638, 12873.465211), (-1106.708005, 13781.228861), (650.000000, 12150.000000), (-414.150943, 8514.150943), (-2983.613445, 8186.134454), (-4458.755760, 9434.331797)))	(((-4458.755760, 9434.331797), (-4000.204638, 12873.465211), (-1106.708005, 13781.228861), (650.000000, 12150.000000), (-414.150943, 8514.150943), (-2983.613445, 8186.134454), (-4458.755760, 9434.331797)))
00218	 28	 -0.1400	 0.6000	 0.0000	 6.0236	 0.1105	(((-2983.613445, 8186.134454), (-414.150943, 8514.150943), (907.446809, 7192.553191), (-153.989536, 3265.238718), (-3680.235519, 4790.101846), (-2983.613445, 8186.134454)))	(((314.864978, 5000.000420), (-3637.179304, 5000.000891), (-2983.613445, 8186.134454), (-414.150943, 8514.150943), (907.446809, 7192.553191), (314.864978, 5000.000420)))
00218	 25	 0.1900	 1.4900	 0.0000	 0.5250	 0.0781	(((7340.687023, 65404.198473), (6189.172749, 16464.841849), (3173.913043, 12243.478261), (650.000000, 12150.000000), (-1106.708005, 13781.228861), (7340.687023, 65404.198473)))	(((-907.275516, 15000.000000), (5000.000000, 15000.000000), (4999.997786, 14799.996901), (3173.913043, 12243.478261), (650.000000, 12150.000000), (-1106.708005, 13781.228861), (-907.275516, 15000.000000)))
00218	 12	 0.2100	 0.9500	 0.0000	 5.1927	 0.0854	(((-414.150943, 8514.150943), (650.000000, 12150.000000), (3173.913043, 12243.478261), (4840.041494, 9466.597510), (3317.327960, 7299.659020), (907.446809, 7192.553191), (-414.150943, 8514.150943)))	(((-414.150943, 8514.150943), (650.000000, 12150.000000), (3173.913043, 12243.478261), (4840.041494, 9466.597510), (3317.327960, 7299.659020), (907.446809, 7192.553191), (-414.150943, 8514.150943)))
00218	 37	 0.2300	 0.5000	 0.0000	 6.0116	 0.1304	(((907.446809, 7192.553191), (3317.327960, 7299.659020), (5065.794718, 4078.799203), (4291.692027, 3099.786975), (-13.467049, 2989.398281), (-153.989536, 3265.238718), (907.446809, 7192.553191)))	(((4565.714415, 4999.999761), (314.864811, 4999.999799), (907.446809, 7192.553191), (3317.327960, 7299.659020), (4565.714415, 4999.999761)))
00218	 27	 0.5800	 0.6900	 0.0000	 5.4850	 0.0583	(((3317.327960, 7299.659020), (4840.041494, 9466.597510), (7404.607978, 9312.723521), (8416.242038, 7333.439490), (6543.818849, 4301.897185), (5065.794718, 4078.799203), (3317.327960, 7299.659020)))	(((4999.999886, 9457.000007), (5000.000000, 5000.000000), (4565.714081, 5000.000378), (3317.327960, 7299.659020), (4840.041494, 9466.597510), (4999.999886, 9457.000007)))
00218	 10	 0.6100	 1.1900	 0.0000	 4.0797	 0.0671	(((3173.913043, 12243.478261), (6189.172749, 16464.841849), (9114.441592, 11972.464698), (7404.607978, 9312.723521), (4840.041494, 9466.597510), (3173.913043, 12243.478261)))	(((5000.000504, 14800.000706), (5000.000540, 9456.999968), (4840.041494, 9466.597510), (3173.913043, 12243.478261), (5000.000504, 14800.000706)))
00219	 9	 -0.6500	 1.1200	 0.0000	 4.6588	 0.1204	(((-6961.982083, 14608.566629), (-4001.162791, 12766.279070), (-4458.755760, 9334.331797), (-7690.772532, 8472.460658), (-9373.756906, 11758.287293), (-6961.982083, 14608.566629)))	(((-5000.000060, 13387.777815), (-4001.162791, 12766.279070), (-4458.755760, 9334.331797), (-4999.999935, 9190.000017), (-5000.000060, 13387.777815)))
00219	 31	 -0.5300	 0.6700	 0.0000	 5.3249	 0.1044	(((-7690.772532, 8472.460658), (-4458.755760, 9334.331797), (-2983.613445, 8086.134454), (-3725.598086, 4468.959330), (-4867.693523, 3874.117957), (-6344.736842, 4250.619195), (-8007.790368, 7772.379603), (-7690.772532, 8472.460658)))	(((-5000.000211, 9189.999944), (-4458.755760, 9334.331797), (-2983.613445, 8086.134454), (-3616.666753, 4999.999579), (-5000.000000, 5000.000000), (-5000.000211, 9189.999944)))
00219	 5	 -0.3700	 1.5700	 0.0000	 0.0595	 0.0894	(((-4001.162791, 12766.279070), (-6961.982083, 14608.566629), (-22255.981055, 100000.000000), (9969.475118, 100000.000000), (8349.426386, 79233.556405), (-1181.847134, 13706.050955), (-4001.162791, 12766.279070)))	(((-5000.000968, 13387.778380), (-5000.000000, 15000.000000), (-993.636309, 15000.000000), (-1181.847134, 13706.050955), (-4001.162791, 12766.279070), (-5000.000968, 13387.778380)))
00219	 14	 -0.2000	 1.0600	 0.0000	 4.7478	 0.0906	(((-4001.162791, 12766.279070), (-1181.847134, 13706.050955), (658.652546, 12079.562866), (-414.150943, 8414.150943), (-2983.613445, 8086.134454), (-4458.755760, 9334.331797), (-4001.162791, 12766.279070)))	(((-4001.162791, 12766.279070), (-1181.847134, 13706.050955), (658.652546, 12079.562866), (-414.150943, 8414.150943), (-2983.613445, 8086.134454), (-4458.755760, 9334.331797), (-4001.162791, 12766.279070)))
00219	 28	 -0.1400	 0.5900	 0.0000	 5.9068	 0.1105	(((-2983.613445, 8086.134454), (-414.150943, 8414.150943), (907.446809, 7092.553191), (-140.740741, 3214.259259), (-3725.598086, 4468.959330), (-2983.613445, 8086.134454)))	(((341.891882, 4999.999964), (-3616.666767, 4999.999512), (-2983.613445, 8086.134454), (-414.150943, 8414.150943), (907.446809, 7092.553191), (341.891882, 4999.999964)))
